Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
SUMATERA SELATAN,AKTIVITAS JASA LAINNYA,TIKALA SHIATSU,"JL YOSSUDARSO RT. 02, TABA JEMEKEH, KEC. LUBUK LINGGAU TIMUR I, KOTA LUBUKLINGGAU 31625",0733-4540713
SUMATERA SELATAN,AKTIVITAS JASA LAINNYA,"TRANS CONTINENT, PT","JL YOS SUDARSO RT. 23/RW. 05, 3 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG 30116",0711-5625112
SUMATERA SELATAN,AKTIVITAS JASA LAINNYA,"TRIMBA ENGINEERING, PT","JL TAMAN SARI RT. 02/RW. 01, SRIJAYA, KEC. ALANG ALANG LEBAR, KOTA PALEMBANG 30153",0711-5612724
SUMATERA SELATAN,AKTIVITAS JASA LAINNYA,"VICTORY JAYA, PT","JL R SUKAMTO KOMP PATALONIA NO 89, 8 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG",
SUMATERA SELATAN,AKTIVITAS JASA LAINNYA,YOVIE SALON,"GROUND FLOOR PTC MALL GF A1-1 GF B1-11, 8 ILIR, KEC. ILIR TIMUR II, KOTA PALEMBANG",0711-382427
BENGKULU,AKTIVITAS JASA LAINNYA,"31 NETWORK, PT","JL DANAU 01 RT. 07/RW. 02, JEMBATAN KECIL, KEC. SINGARAN PATI, KOTA BENGKULU 38224",0811736972
BENGKULU,AKTIVITAS JASA LAINNYA,"ANDALAN MATRA PRESTASI, PT","JL MURAI KEBUN GRAN RT. 06/RW. 02, JEMBATAN KECIL, KEC. SINGARAN PATI, KOTA BENGKULU 38224",0736-346561
BENGKULU,AKTIVITAS JASA LAINNYA,ASPEKINDO,"JL KORPRI RAYA NO 517 RT. 14/RW. 03, BENTIRING, KEC. MUARA BANGKA HULU, KOTA BENGKULU 38126",085268225244
BENGKULU,AKTIVITAS JASA LAINNYA,"CAHAYA FAJAR NUSANTARA, PT","JL KORPRI RAYA RT. 14/RW. 03, BENTIRING, KEC. MUARA BANGKA HULU, KOTA BENGKULU 38126",085268225244
BENGKULU,AKTIVITAS JASA LAINNYA,"GOBEL NUSANTARA, PT (PANASONIC SERVICE CENTRE)","A YANI RT. 04/RW. 01, PASAR JITRA, KEC. TELUK SEGARA, KOTA BENGKULU 0736-7322962 Ext: 38117",
BENGKULU,AKTIVITAS JASA LAINNYA,"GUNA INDAH MAKMUR, PT","JL DEMPO RAYA NO 35 RT. 13/RW. 04, SAWAH LEBAR, KEC. RATU AGUNG, KOTA BENGKULU 38228",0736-7322081
BENGKULU,AKTIVITAS JASA LAINNYA,"KUKUH MANDIRI, PT","JL DANAU NO 37/RW. 02, JEMBATAN KECIL, KEC. SINGARAN PATI, KOTA BENGKULU 38224",085220068900
BENGKULU,AKTIVITAS JASA LAINNYA,"MITRA NIAGA SEJATI, PT","JL SEMANGKA RAYA RT. 16/RW. 05, PANORAMA, KEC. SINGARAN PATI, KOTA BENGKULU 38226",0736-21130; 0736-20032
BENGKULU,AKTIVITAS JASA LAINNYA,OCTOPUSS SPA,"MEGA MALL LT 2, BELAKANG PONDOK, KEC. RATU SAMBAN, KOTA BENGKULU 081271094509 Ext: 38221",
BENGKULU,AKTIVITAS JASA LAINNYA,SAKTI BIMASAKTI CARE,"JL S PARMAN NO 63E RT. 21/RW. 03, KEBUN KENANGA, KEC. RATU AGUNG, KOTA BENGKULU 38223",0736-34865
BENGKULU,AKTIVITAS JASA LAINNYA,VIVO SERVICE CENTER,"JL SUPRAPTOI NO 4 RT. 12/RW. 04, PENGANTUNGAN, KEC. RATU SAMBAN, KOTA BENGKULU 36221",0736-7321479
LAMPUNG,AKTIVITAS JASA LAINNYA,ACCER SERVIS,"SURABAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG",0721-705430
LAMPUNG,AKTIVITAS JASA LAINNYA,"ADHI MAKMUR OENGGOEL INSANI, PT","JL TAMAN MURNI 16B RT. 01/RW. 1, SURABAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG 35148",0721-702099
LAMPUNG,AKTIVITAS JASA LAINNYA,"AMINDOWAY JAYA, PT","JL DIPONEGORO NO 94 RT. 09, GULAK GALIK, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35214",0721-484485
LAMPUNG,AKTIVITAS JASA LAINNYA,ARSADE INTI GASINDO,"JL LINGKAR BARAT MOJOAGUNG RT. 15, SEPUTIH JAYA, KEC. GUNUNG SUGIH, KAB. LAMPUNG TENGAH 34161",082880090938
LAMPUNG,AKTIVITAS JASA LAINNYA,ASTON PRINTER,"JL CUT NYAK DIEN RT. 09/RW. 02, IMOPURO, KEC. METRO PUSAT, KOTA METRO 34111",082377133395
LAMPUNG,AKTIVITAS JASA LAINNYA,"BATU SURYA KENCANA, PT","JL SOKARNO HATTA KM 15 BATU SERAMPOK RT. 20, SRENGSEM, KEC. PANJANG, KOTA BANDAR LAMPUNG 35242",
LAMPUNG,AKTIVITAS JASA LAINNYA,BBEC WIDYA YAHYA,"JL BKP RAYA BLOK A NO 2 RT. 01, KEMILING RAYA, KEC. KEMILING, KOTA BANDAR LAMPUNG 35153",085279392060
LAMPUNG,AKTIVITAS JASA LAINNYA,CAHYA ARTHA MANDIRI,"GULAK GALIK, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG",
LAMPUNG,AKTIVITAS JASA LAINNYA,"CINDE, PT","JL WARU 1 RT. 10/RW. 03, KALIBALAU KENCANA, KEC. KEDAMAIAN, KOTA BANDAR LAMPUNG",0721-784181
LAMPUNG,AKTIVITAS JASA LAINNYA,"CITRA DIA KONI, PT","JL TUPAI NO 36 RT. 10/RW. 02, SIDODADI, KEC. KEDATON, KOTA BANDAR LAMPUNG 35147 0721-773013 Ext: 77301",
LAMPUNG,AKTIVITAS JASA LAINNYA,"DIPO STAR FINANCE, PT","JL WOER MONGINSIDI NO 44 D, DURIAN PAYUNG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35519",0721-258528; 0721-256128
LAMPUNG,AKTIVITAS JASA LAINNYA,"ETOS INDONUSA, PT","JL DI PANDJAITAN NO 28 LK 2 RT. 08, GOTONG ROYONG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35119",0721-267661
LAMPUNG,AKTIVITAS JASA LAINNYA,GAPASDAP BAKAUHENI,"PELABUHAN ASDP, BAKAUHENI, KEC. BAKAUHENI, KAB. LAMPUNG SELATAN",0727-331024
LAMPUNG,AKTIVITAS JASA LAINNYA,"GERBANG SUMATRA, PT","JL PERINTIS KEMERDEKAAN RT. 01/RW. 02, TANJUNG GADING, KEC. KEDAMAIAN, KOTA BANDAR LAMPUNG",08127914849
LAMPUNG,AKTIVITAS JASA LAINNYA,GRAPARI TELKOMSEL,"JL KESUMA BANGSA LK 04 RT. 01/RW. 04, KALIANDA, KEC. KALIANDA, KAB. LAMPUNG SELATAN 35511",08117214180
LAMPUNG,AKTIVITAS JASA LAINNYA,GRIYA COM,"JL TEUKU UMAR NO 55 LK 3 RT. 25, SURABAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG 35148",0721-780974
LAMPUNG,AKTIVITAS JASA LAINNYA,"HALEYORA POWERINDO, PT","JL PERINTIS KEMERDEKAAN RT. 05, TANJUNG GADING, KEC. KEDAMAIAN, KOTA BANDAR LAMPUNG 35128",08131320406956
LAMPUNG,AKTIVITAS JASA LAINNYA,"HZL PARK, PT","JL DR RIVAI NO, PENENGAHAN RAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG",
LAMPUNG,AKTIVITAS JASA LAINNYA,IMPRESSIONS,"JL PANGERAN DIPONEGORA NO 36 B RT. 02, GULAK GALIK, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35214",0721-470420
LAMPUNG,AKTIVITAS JASA LAINNYA,JHONNY ANDREAN,"MBK RT. 06, KEDATON, KEC. KEDATON, KOTA BANDAR LAMPUNG 35141",0721-8015568
LAMPUNG,AKTIVITAS JASA LAINNYA,KANTOR APINDO,"JL GAJAH MADA RT. 01/RW. 03, KOTA BARU, KEC. TANJUNG KARANG TIMUR, KOTA BANDAR LAMPUNG 35121",0721-250614
LAMPUNG,AKTIVITAS JASA LAINNYA,KANTOR PEMASARAN BKP,"JL BKP RAYA BLOK A RT. 03/RW. 2, KEMILING RAYA, KEC. KEMILING, KOTA BANDAR LAMPUNG 35153",0721-272285
LAMPUNG,AKTIVITAS JASA LAINNYA,KCA PARKING RS ADVENT,"JL TUEKU UMAR NO 48 RT. 13, SURABAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG 35148",082217427555
LAMPUNG,AKTIVITAS JASA LAINNYA,KONTRAKOR LISTRIK,"JL H AGUS SALIM PERUM CITRA PERSADA BLOK A 1 RT. 04, KALIAWI PERSADA, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35115",081287797980
LAMPUNG,AKTIVITAS JASA LAINNYA,"KRISNA, PT","JL SISINGA MANGRAJA LK 3 RT. 12/RW. 3, SUKAJAWA, KEC. TANJUNG KARANG BARAT, KOTA BANDAR LAMPUNG 35157",085972732281
LAMPUNG,AKTIVITAS JASA LAINNYA,"LAMPUNG SUKSES MAKMUR, PT","JL CUT NYAK DIEN NO 5-6 RT. 01, DURIAN PAYUNG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",0721-268035136
LAMPUNG,AKTIVITAS JASA LAINNYA,"LOKET INDONESIA MANDIRI, PT","JL UNTUNG S GG MAKARTI NO RT. 05, LABUHAN RATU RAYA, KEC. LABUHAN RATU, KOTA BANDAR LAMPUNG 35142",085108546333
LAMPUNG,AKTIVITAS JASA LAINNYA,LONDON BEAUTY CENTER,"JL PANGERAN DI PONEGORO NO 177 RT. 01/RW. 01, GOTONG ROYONG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35119",0721-252978
LAMPUNG,AKTIVITAS JASA LAINNYA,"MAGENTA, PT","JL KARTINI NO 79B RT. 01, PALAPA, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",0721-261708
LAMPUNG,AKTIVITAS JASA LAINNYA,MARTA TILAAR,"JL GATOT SUBROTO NO 34 RT. 05/RW. 01, PAHOMAN, KEC. ENGGAL, KOTA BANDAR",0721-261904
LAMPUNG,AKTIVITAS JASA LAINNYA,MASPION UCHIDA SERVIS CENTER,"JL TEUKU UMAR NO.31 RT. 03/RW. 5, SURABAYA, KEC. KEDATON, KOTA BANDAR LAMPUNG 35148",0721-734572
LAMPUNG,AKTIVITAS JASA LAINNYA,MEDISA,"JL ZA PAGAR ALAM NO1 / 2 RT. 01, LABUHAN RATU, KEC. LABUHAN RATU, KOTA BANDAR LAMPUNG 35142",0721-703399; 0721-783399
LAMPUNG,AKTIVITAS JASA LAINNYA,"MERAH PUTIH TELEMATIKA, PT","JL YOS SUDARSO RT. 17/RW. 04, MULYOJATI, KEC. METRO BARAT, KOTA METRO 34125",0725-7855098
LAMPUNG,AKTIVITAS JASA LAINNYA,"MITRA MEDICAL CENTER, PT","JL NEGARA YUKUM JAYA KM 99 NO 67 RT. 24/RW. 10, YUKUM JAYA, KEC. TERBANGGI BESAR, KAB. LAMPUNG TENGAH 34165",0725-25333
LAMPUNG,AKTIVITAS JASA LAINNYA,"MITRA MUDA REKSA MANDIRI, PT","JL PRAMUKA RT. 07/RW. 02, SUMBER REJO, KEC. KEMILING, KOTA BANDAR LAMPUNG 35153",0721-271574
LAMPUNG,AKTIVITAS JASA LAINNYA,NATASHA SKIN CLINIC CARE,"JL JENDRAL SUDIRMAN NO 7A-B RT. 12/RW. 01, ENGGAL, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35118",0721-255155; 0721-250588
LAMPUNG,AKTIVITAS JASA LAINNYA,OCTOPUS MENS HEA,"JL IKAN HIU NO 1 LK 1 RT. 10, TELUK BETUNG, KEC. TELUK BETUNG SELATAN, KOTA BANDAR LAMPUNG 35221",082880664390
LAMPUNG,AKTIVITAS JASA LAINNYA,"PANASONIC, PT","JL DIPONOGORO RT. 07/RW. 02, ENGGAL, KEC. ENGGAL, KOTA BANDAR LAMPUNG 35118",08127926308
LAMPUNG,AKTIVITAS JASA LAINNYA,"PERLANUS, PT","JL RAYA NATAR RT. 01/RW. 01, MERAK BATIN, KEC. NATAR, KAB. LAMPUNG SELATAN 35362",
LAMPUNG,AKTIVITAS JASA LAINNYA,POLYTRON GATOT SUBROTO,"JL GATOT SUBROTO NO 62 LK 1 RT. 08, BUMI RAYA, KEC. BUMI WARAS, KOTA BANDAR LAMPUNG 35228",0721-482265
LAMPUNG,AKTIVITAS JASA LAINNYA,RAJAWALI PUTRA,"JL P TIRTAYASA CENTER NO 17 A, SUKABUMI INDAH, KEC. SUKABUMI, KOTA BANDAR LAMPUNG",081271233127
LAMPUNG,AKTIVITAS JASA LAINNYA,RUDY HADI SUWARNO,"JL PANGERAN ANTASARI RT. 03, KALIBALAU KENCANA, KEC. KEDAMAIAN, KOTA BANDAR LAMPUNG 35133",0721-241243
LAMPUNG,AKTIVITAS JASA LAINNYA,SALON KECANTIKAN (MOTIQ),"JL HAJI AGUS SALIM GG PEMUDA RT. 13, KALIAWI, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35115",085208658458
LAMPUNG,AKTIVITAS JASA LAINNYA,"SAMBUJAL, PT","JL MS BATU BARA NO 118 A-B LK 2 RT. 24, KUPANG TEBA, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35212",085273222538
LAMPUNG,AKTIVITAS JASA LAINNYA,SAMSUNG,"JL CUTNYAKDIEN NO 57 B/C RT. 08, PALAPA, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",081369752006
LAMPUNG,AKTIVITAS JASA LAINNYA,"SERVICE CENTER MUI MAYAKA, PT","JL PANGERAN DIPONEGORA NO 170 RT. 02, GULAK GALIK, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35214",0721-484070
LAMPUNG,AKTIVITAS JASA LAINNYA,"SICO, PT","JL DR SUSILO NO 11 RT. 22, SUMUR BATU, KEC. TELUK BETUNG UTARA, KOTA BANDAR LAMPUNG 35214",087899817745
LAMPUNG,AKTIVITAS JASA LAINNYA,"SINAR JERNIH SARANA, PT","JL GAJAH MADA NO 71 RT. 08, KOTA BARU, KEC. TANJUNG KARANG TIMUR, KOTA BANDAR LAMPUNG 35121",0121-5601196
LAMPUNG,AKTIVITAS JASA LAINNYA,"SRI KANDI INTI LESTARI, PT","JL IMAM BONJOL RT. 04, GEDONG AIR, KEC. TANJUNG KARANG BARAT, KOTA BANDAR LAMPUNG 35151",0721-255265
LAMPUNG,AKTIVITAS JASA LAINNYA,"SUMBER DAYA DIAN MANDIRI, PT","JL HAYAM WURUK NO 88 H LK 1 RT. 04, KEDAMAIAN, KEC. KEDAMAIAN, KOTA BANDAR LAMPUNG 35122",0721-250723
LAMPUNG,AKTIVITAS JASA LAINNYA,"SURVEYOR INDONESIA, PT","JL SUAN AGUNG LK 2 RT. 03, WAY HALIM PERMAI, KEC. WAY HALIM, KOTA BANDAR LAMPUNG 35135",0721-5611484
LAMPUNG,AKTIVITAS JASA LAINNYA,"WAY SEPUTIH BUMI, PT","JL RADEN SALEH RT. 11, DURIAN PAYUNG, KEC. TANJUNG KARANG PUSAT, KOTA BANDAR LAMPUNG 35116",0721-241392
LAMPUNG,AKTIVITAS JASA LAINNYA,"YMESI, PT","JL TEUKU UMAR NO 3B RT. 11, KEDATON, KEC. KEDATON, KOTA BANDAR LAMPUNG 35141",0721-701550
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"ADI KARYA UTAMA, CV","JLN NIAS NO 55 RT. 02, AIR RUAI, KEC. PEMALI, KAB. BANGKA 33255",081273909392
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"BPL, PT","JL DEPATI AMIR RT. 07/RW. 02, PINTU AIR, KEC. RANGKUI, KOTA PANGKAL PINANG 33134",0717-434404
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"HAPPY PRANAJAYA, PT","JALAN STADION RT. 23/RW. 09, PANGKAL LALANG, KEC. TANJUNG PANDAN, KAB. BELITUNG 33412",0719-24007
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"HPAI, PT","JL GG JOHAN RT. 25/RW. 11, AIR SAGA, KEC. TANJUNG PANDAN, KAB. BELITUNG 33415",081807631249
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,KARAOKE DAN PUB EVENT,"JL SOEKARNO HATTA KEL DUL RT. 19/RW. 07, DUL, KEC. PANGKALAN BARU, KAB. BANGKA TENGAH 33171",
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,RAJUNGAN SUPYANIDI,"JL MENTOK, KEMUJA, KEC. MENDO BARAT, KAB. BANGKA",081377624914
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,ROYAL GARDEN SPA,"JL.DEPATI HAMZAH RT. 05/RW. 01, BACANG, KEC. BUKIT INTAN, KOTA PANGKAL PINANG 33148",0717-9100671
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"SHARP ELEKTRONIK INDONESIA, PT","JL SOEKARNO HATTA DEPAN RSUD PANGKALPINANG RT. 06/RW. 02, BUKIT BESAR, KEC. GIRIMAYA, KOTA PANGKAL PINANG 33145",0717-432029
KEPULAUAN BANGKA BELITUNG,AKTIVITAS JASA LAINNYA,"YOPIE SENTANA JAYA, PT","JL SOEKARNO HATTA GIANT EKSTRA RT. 13/RW. 05, DUL, KEC. PANGKALAN BARU, KAB. BANGKA TENGAH 33171",
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"A-STAR TESTING, PT","RUKO PURIMAS 2 B NO 12 RT. 01/RW. 11, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29400",0778-4801275
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,BALI TROPIKAL,"KOMPLEK JODOH CETRE POINT BLOK B NO 4 RT. 03/RW. 03, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M",0778-485212
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,BEAUTY SPA,"JL D.I PANJAITAN NO. 6 RT. 1/RW. 7, BATU SEMBILAN, KEC. TANJUNGPINANG TIMUR, KOTA TANJUNG PINANG 29125",0771-442200
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,BORDIR COMPUTER,"SUPERBLOCK LG NAGOYA HILL MALL RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",085278369435
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"CAHAYA HIKMAH, PT","RUKO PERMATA NIAGA D NO 7 RT. 01/RW. 01, SUKAJADI, KEC. BATAM KOTA, KOTA B A T A M 29462",08117756480
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,CARGO <ASEP>,"RUKO ALI BABA RT. 01/RW. 41, BELIAN, KEC. BATAM KOTA, KOTA B A T A M 29464",08127731256
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,CHOICE CYCLE,"SUPER BLOCK LG 91 NO 6 NAGOYA HILL MALL RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7430350
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,CINDO KARYA GLOBAL INVESTAMA,"JALAN THE CENTRAL RAYA RT. 03/RW. 05, SUKAJADI, KEC. BATAM KOTA, KOTA B A T A M 29432",0778-7367578
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"CIPTA INFORMATIKA, PT","JL RAJA ALI HAJI BLOK D NOMOR 43 RT. 01/RW. 06, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M 29453",0778-429933
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"CITRA PARAMITHA PERTIWI, PT","KOMPLEK CITRA PERMAI BLOK B NO 2-8 RT. 03/RW. 03, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M",0778-433711
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"CITRAINDO KARISMA MUSTIKA, PT","KOMP.NAGOYA CITY CENTRE BLOK I NO.6 RT. 02/RW. 03, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-429369
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,CITY FRESH,"RUKO NAGOYA HILL BLK R 3 NO J1 42-15 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7430460
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,COLOUR SALON,"KOMP BUMI INDAH BLOK V NO 28 RT. 02/RW. 05, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-457727
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,CRISTOFER SALON,"MEGA MALL BATAM CENTER RT. 01/RW. 08, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29400",0778-470211
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"DAMAI LESTARI SEJAHTERA, PT","KOMPLEK MAHKOTA RAYA BLOK B 14 RT. 4/RW. 7, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29461",0778-7433733; 0778-07787433762
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"DASH, PT","VILLA ALAM LESTARI BLOK EN NO 2 RT. 01/RW. 12, TIBAN BARU, KEC. SEKUPANG, KOTA B A T A M 29426",0778-323107
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,DE BIUTY DEKOR,"KOMPLEK JODOH CENTER POINT BLOK B NO 1-3 RT. 03/RW. 03, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M",0778-325818
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,DELTA SPA,"RUKO NAGOYA HILL BLK J NO 27-29 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7430360
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"DINAMIK SINTAM, PT","SHOPHOUSE BLOK E BATAM INDO RT. 1/RW. 1, MUKA KUNING, KEC. SEI BEDUK, KOTA B A T A M 29433",
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"DP BANTEN MANDIRI, PT","JLN TELAGA RIAU RT. 04/RW. 02, SUNGAI LAKAM BARAT, KEC. KARIMUN, KAB. KARIMUN 29661",0811775839
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"DUTA KITA ABADI PRIMANTARA, PT","RUKO GREENLAND BLOK I NO 12 A RT. 05/RW. 02, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29461",
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"ELEKTRICAL MECANICAL CENTER <CELUP RAYA, PT>","PERUM KEMBANG SARI BLOK B NO 66 RT. 02/RW. 04, TAMAN BALOI, KEC. BATAM KOTA, KOTA B A T A M 29462",0778-463503
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,ENERGY BINTANG UTARA,"JL IMAM BONJOL GEDUNG DANA GRAHA RT. 02/RW. 08, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M 29444",0778-425578
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,ESKA,"LANTAI 1 NAGOYA HILL RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7431516
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,ESKA,"MEGA MALL BATAM CENTRE RT. 01/RW. 08, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29400",0778-470159
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,ESKA WELNES SPA,"RUKO NAGOYA HILL BLK R.4 F3 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7431516
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,EVERYDAY SPA,"RUKO NAGOYA HILL BLKC E N07-8 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7493861
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FAMILY SPA & REFLEXOLOGI,"RUKO THE SUMMER BLOK BI NO 2 RT. 01/RW. 08, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29641",082186337744
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FIRST CHOICE,"KOMPLEK RUKO PENUIN CENTER BLOK OA NO 12 RT. 02/RW. 11, BATU SELICIN, KEC. LUBUK BAJA, KOTA B A T A M 29441",0778-431506; 0778-431499
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FITNES FAMILY MASSAGE,"RUKO GREENLAND BLOK I NO 1-2 RT. 05/RW. 02, TELUK TERING, KEC. BATAM KOTA, KOTA B A T A M 29461",0778-464303
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FIVE STAR 2.AND MASSAGE,"RUKO NAGOYA HILL BLK E NO 1-2 RT. 01/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7493878
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FIVE STARS MASSAGE,"RUKO NAGOYA HILL BLK 6 NO17 RT. 02/RW. 13, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M 29444",0778-7493719
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,FRESH AC JAYA SERVICE CENTRE,"KOMPLEK REJEKI MAS NO 1 RT. 01/RW. 01, SUNGAI PANAS, KEC. BATAM KOTA, KOTA B A T A M 29433",0778-5118999
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"GLOBAL AUTOMATION, PT","PURI INDUSTRIAL PARK 2000 BLOK C10B RT. 02/RW. 10, BALOI PERMAI, KEC. BATAM KOTA, KOTA B A T A M 29431",0778-466755
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"GLOBAL VIGINDO, PT","RUKO PANBIL KOMERSIL BLOK A 08 RT. 01/RW. 11, MUKA KUNING, KEC. SEI BEDUK, KOTA B A T A M 29433",0778-371198
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,GO MASSAGE,"KOMPLEK NAGOYA CENTRE BLOK B NO 1-3 RT. 02/RW. 08, SUNGAI JODOH, KEC. BATU AMPAR, KOTA B A T A M 29462",0778-421973
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,GRADI FOTO,"PERUM FANINDO BLOK B NO 4 RT. 06/RW. 06, TANJUNG UNCANG, KEC. BATU AJI, KOTA B A T A M 29424",0012-75677108
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"GRIYA ARTHA KREANINDO, PT","JL BALOI OFFICE PARK RT. 02/RW. 10, LUBUK BAJA KOTA, KEC. LUBUK BAJA, KOTA B A T A M",0778-431090; 0778-0778437090
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,GYM SEKAR TAILOR,"JL A YANI RT. 03/RW. 03, BARAN TIMUR, KEC. MERAL, KAB. KARIMUN 29664",081364077779
KEPULAUAN RIAU,AKTIVITAS JASA LAINNYA,"HADIAH SURGA, PT","KARA INDUSTRIAL PARK BLOK E NO 8, BALOI PERMAI, KEC. BATAM KOTA, KOTA B A T A M 29463",0778-461858
